"user.key";"datetime";"meter.reading";"diff"
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 10:59:30";424498;269
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 05:59:34";424229;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 04:59:34";424229;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 03:59:34";424229;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 02:59:34";424229;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 01:59:33";424229;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"28/09/2016 00:59:33";424220;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 23:59:33";424214;31
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 22:59:33";424183;95
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 17:59:35";424088;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 16:59:35";424080;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 15:59:35";424067;30
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 14:59:35";424037;53
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 13:59:32";423984;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 12:59:32";423983;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 11:59:32";423970;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 10:59:32";423969;17
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 09:59:33";423952;40
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 08:59:33";423912;61
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 07:59:33";423851;26
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 06:59:33";423825;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 01:59:34";423814;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"27/09/2016 00:59:34";423809;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 23:59:34";423809;43
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 22:59:34";423766;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 21:59:32";423764;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 20:59:32";423755;52
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 19:59:32";423703;28
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 18:59:32";423675;179
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 13:59:33";423496;28
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 12:59:33";423468;23
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 11:59:33";423445;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 10:59:33";423439;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 10:17:57";423421;59
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 09:17:57";423362;60
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 08:17:57";423302;64
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 07:17:57";423238;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 05:59:34";423238;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 04:59:34";423227;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 03:59:34";423227;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 02:59:34";423227;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 01:59:35";423227;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"26/09/2016 00:59:35";423227;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 23:59:35";423222;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 22:59:35";423204;34
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 21:59:35";423170;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 20:59:35";423169;17
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 19:59:35";423152;12
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 18:59:35";423140;30
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 17:59:37";423110;30
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 16:59:37";423080;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 15:59:37";423079;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 14:59:37";423078;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 13:59:35";423054;155
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 12:59:35";422899;167
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 11:59:35";422732;116
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 10:59:35";422616;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 09:59:39";422584;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 08:59:39";422579;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 07:59:39";422578;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 06:59:39";422571;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 05:59:36";422571;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 04:59:36";422571;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 03:59:36";422571;28
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"25/09/2016 02:59:36";422543;42
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 21:59:35";422501;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 20:59:35";422499;135
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 19:59:35";422364;93
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 18:59:35";422271;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 17:59:37";422239;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 16:59:37";422220;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 15:59:37";422212;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 14:59:37";422211;60
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 09:59:39";422151;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 08:59:39";422142;251
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 07:59:39";421891;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 06:59:39";421878;103
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 05:59:36";421775;96
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 04:59:36";421679;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 03:59:36";421672;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 02:59:36";421672;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 01:59:41";421672;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"24/09/2016 00:59:41";421671;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 23:59:41";421649;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 22:59:41";421642;14
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 21:59:38";421628;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 20:59:38";421619;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 19:59:38";421612;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 18:59:38";421591;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 17:59:40";421580;36
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 16:59:40";421544;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 15:59:40";421536;34
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 14:59:40";421502;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 13:59:38";421487;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 12:59:38";421485;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 11:59:38";421485;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 10:59:38";421483;254
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 05:59:38";421229;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 04:59:38";421225;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 03:59:38";421225;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 02:59:38";421225;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 01:59:41";421221;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"23/09/2016 00:59:41";421220;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 23:59:41";421205;105
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 22:59:41";421100;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 21:59:40";421099;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 20:59:40";421098;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 19:59:40";421092;17
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 18:59:40";421075;27
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 17:59:40";421048;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 16:59:40";421033;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 15:59:40";421009;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 14:59:40";420990;29
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 13:59:40";420961;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 12:59:40";420960;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 11:59:40";420960;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 10:59:40";420959;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 09:59:41";420944;75
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 08:59:41";420869;107
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 07:59:41";420762;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 06:59:41";420738;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 05:59:40";420731;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 04:59:40";420731;11
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 03:59:40";420720;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 02:59:40";420720;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 01:59:42";420720;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"22/09/2016 00:59:42";420705;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 23:59:42";420704;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 22:59:42";420697;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 21:59:39";420688;140
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 20:59:39";420548;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 19:59:39";420546;27
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 18:59:39";420519;26
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 17:59:42";420493;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 16:59:42";420488;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 15:59:42";420487;34
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 14:59:42";420453;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 13:59:40";420445;23
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 12:59:40";420422;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 11:59:40";420421;24
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 10:59:40";420397;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 09:59:42";420392;54
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 08:59:42";420338;209
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 07:59:42";420129;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 06:59:42";420116;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 01:59:45";420095;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"21/09/2016 00:59:45";420095;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 23:59:45";420095;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 22:59:45";420074;249
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 13:59:43";419825;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 12:59:43";419817;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 11:59:43";419816;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 10:59:43";419808;35
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 09:59:44";419773;66
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 08:59:44";419707;218
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 07:59:44";419489;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 06:59:44";419471;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 05:59:43";419471;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 04:59:43";419467;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 03:59:43";419467;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"20/09/2016 02:59:43";419467;122
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 21:59:43";419345;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 20:59:43";419338;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 19:59:43";419337;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 18:59:43";419321;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 17:59:45";419300;12
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 16:59:45";419288;15
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 15:59:45";419273;55
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 14:59:45";419218;20
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 09:59:45";419198;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 08:59:45";419191;29
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 07:59:45";419162;184
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 06:59:45";418978;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 01:59:48";418971;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"19/09/2016 00:59:48";418971;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 23:59:48";418962;39
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 22:59:48";418923;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 21:59:45";418905;49
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 20:59:45";418856;91
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 19:59:45";418765;19
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 18:59:45";418746;31
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 17:59:46";418715;27
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 16:59:46";418688;40
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 15:59:46";418648;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 14:59:46";418646;376
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 10:01:36";418270;65
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 09:01:36";418205;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 08:01:36";418204;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 07:01:36";418198;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 05:59:46";418198;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 04:59:46";418193;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 03:59:46";418193;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 02:59:46";418193;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 01:59:48";418193;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"18/09/2016 00:59:48";418177;23
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 23:59:48";418154;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 22:59:48";418146;112
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 17:59:48";418034;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 16:59:48";418033;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 15:59:48";418023;73
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 14:59:48";417950;12
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 13:59:47";417938;101
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 12:59:47";417837;46
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 11:59:47";417791;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 10:59:47";417789;13
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 10:17:27";417776;44
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 09:17:27";417732;70
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 08:17:27";417662;2
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 07:17:27";417660;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 05:59:48";417660;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 04:59:48";417653;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 03:59:48";417653;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 02:59:48";417646;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 01:59:49";417646;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"17/09/2016 00:59:49";417646;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 23:59:49";417636;36
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 22:59:49";417600;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 21:59:48";417584;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 20:59:48";417577;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 19:59:48";417576;29
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 18:59:48";417547;131
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 09:59:49";417416;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 08:59:49";417394;41
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 07:59:49";417353;58
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 06:59:49";417295;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 05:59:48";417295;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 04:59:48";417295;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 03:59:48";417288;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 02:59:48";417288;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 02:17:26";417288;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 01:17:26";417279;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"16/09/2016 00:17:26";417269;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 23:17:26";417268;9
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 21:59:49";417259;221
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 20:59:49";417038;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 19:59:49";417030;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 18:59:49";417030;89
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 13:59:49";416941;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 12:59:49";416934;6
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 11:59:49";416928;12
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 10:59:49";416916;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 09:59:51";416884;38
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 08:59:51";416846;113
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 07:59:51";416733;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 06:59:51";416729;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 05:59:51";416729;7
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 04:59:51";416722;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 03:59:51";416722;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"15/09/2016 02:59:51";416722;194
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 17:59:54";416528;39
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 16:59:54";416489;18
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 15:59:54";416471;43
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 14:59:54";416428;27
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 13:59:52";416401;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 12:59:52";416393;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 11:59:52";416385;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 10:59:52";416384;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 10:18:10";416374;10
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 09:18:10";416364;32
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 08:18:10";416332;72
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 07:18:10";416260;8
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 01:59:53";416252;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"14/09/2016 00:59:53";416247;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 23:59:53";416246;35
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 22:59:53";416211;299
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 13:59:53";415912;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 12:59:53";415911;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 11:59:53";415910;1
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 10:59:53";415909;150
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 05:59:53";415759;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 04:59:53";415759;0
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 03:59:53";415759;4
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 02:59:53";415755;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 01:59:54";415750;5
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"13/09/2016 00:59:54";415745;22
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"12/09/2016 23:59:54";415723;42
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"12/09/2016 22:59:54";415681;21
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"12/09/2016 21:59:53";415660;16
"4f7729cf-f0fc-4333-bea7-4ee4aeaaa246";"12/09/2016 20:59:53";415644;1
